id,latitude,longitude,price
53968901,30.34115,-97.98287,516
53968969,30.3759,-97.6471,262
53969809,30.26182,-97.738319,827
53969813,30.26182,-97.738319,502
53969817,30.26182,-97.738319,502
53970241,30.21682,-97.63453,300
54110708,30.38415,-97.66019,50
54110788,30.23055,-97.73776,154
54270551,30.259436,-97.74894,236
53972687,30.24797,-97.75708,334
54275261,30.29875,-97.73452,33
53973288,30.21709,-97.7878,230
54275405,30.40435,-97.72343,110
54278142,30.42908,-97.69882,104
53975442,30.24519,-97.73429,110
53979379,30.25574,-97.75982,321
54111991,30.17881,-97.79427,151
54112258,30.19947,-97.80577,200
54113852,30.35257,-97.70144,36
54120365,30.3483,-97.7699,921
54120607,30.3014,-97.74421,1500
54121048,30.24385,-97.73532,134
54123605,30.26313,-97.73176,184
54124953,30.35999969,-97.6600581,211
54125773,30.35659,-97.64202,182
54125824,30.29364,-97.72447,150
54280929,30.198,-97.74192,139
54282310,30.29397,-97.72455,157
53980615,30.26006,-97.71824,153
54284025,30.22072,-97.70711,171
53982223,30.25913,-97.7256,135
54128936,30.38707,-97.69574,43
54140645,30.19147,-97.73161,304
54143264,30.22656,-97.75423,47
54294879,30.35623,-97.65882,58
54143292,30.37423,-97.65558,45
54144615,30.27276,-97.74794,550
54144709,30.31687,-97.73254,241
54145248,30.39964,-97.72524,78
54146806,30.27109,-97.69521,57
54147578,30.25739,-97.72432,294
54304223,30.37757,-97.93302,291
53989190,30.41255,-97.71514,80
53990375,30.39845,-97.72186,96
53990682,30.22133,-97.70543,152
53992223,30.43194,-97.71859,131
53994031,30.2212,-97.70585,135
54001536,30.2135,-97.98434,214
54002836,30.29302,-97.72462,156
54306946,30.25005,-97.73813,1521
54004445,30.29728,-97.73087,139
54313614,30.29483,-97.74411,142
54315567,30.24182,-97.74144,218
54319115,30.3509,-97.72761,135
54004517,30.25922,-97.725739,216
54148001,30.2827,-97.68302,104
54150192,30.25165,-97.69272,150
54319858,30.37685,-97.92691,360
54323849,30.28355,-97.7145,96
54325630,30.23213,-97.58562,50
54327080,30.13373,-97.97278,414
54158095,30.23116,-97.71526,193
54159184,30.24614,-97.74478,129
54005405,30.37839,-97.94162,791
54019566,30.29352,-97.77704,603
5.01E+17,30.23981,-97.72541,178
54159238,30.26198,-97.72039,150
54329277,30.31807,-97.68947,145
54159971,30.23191,-97.85354,292
54160013,30.28035,-97.75511,1611
54160014,30.2819,-97.75482,5717
5.02E+17,30.26292,-97.58718,56
5.04E+17,30.37699,-97.92658,190
54331650,30.38438,-97.70149,289
5.07E+17,30.25916,-97.7605,578
5.09E+17,30.22296,-97.70354,91
5.09E+17,30.22267,-97.70502,100
5.09E+17,30.22303,-97.70354,122
54161573,30.40111,-97.72259,135
54162516,30.24417,-97.73462,134
54162548,30.2736,-97.75452,90
54163355,30.23969,-97.74089,239
54332073,30.27134,-97.7483,148
54163546,30.3873,-97.70526,213
54164872,30.19891,-97.80532,110
54177627,30.231,-97.7133,193
54177696,30.23158,-97.71399,193
54178083,30.28227,-97.76327,842
5.09E+17,30.44643,-97.7548,127
5.12E+17,30.20249,-97.69643,61
5.12E+17,30.20141,-97.69638,55
54178932,30.22705,-97.69819,385
54338298,30.28934,-97.74318,116
54180066,30.45641,-97.7888,84
54182699,30.23897,-97.75266,95
5.13E+17,30.2036,-97.76608,203
5.14E+17,30.21141,-97.78222,127
5.14E+17,30.22343,-97.70547,101
5.14E+17,30.22434,-97.70542,150
5.17E+17,30.22387,-97.70534,133
5.17E+17,30.30121,-97.73382,113
5.18E+17,30.28504,-97.68015,247
54342575,30.29509,-97.77278,3000
54342576,30.25218,-97.74235,214
54342577,30.25802,-97.7538,352
54342579,30.33869,-97.73607,164
54342580,30.25848,-97.75983,360
54342581,30.25808,-97.7558,224
54342582,30.24443,-97.76003,173
54342583,30.26319,-97.71789,506
54342584,30.36995,-97.91468,903
54342587,30.40138,-97.69411,326
54342588,30.2511,-97.75646,251
54342589,30.35073,-97.72557,297
54342592,30.27337,-97.75635,280
54342594,30.2588,-97.7342,183
54342595,30.32499,-97.75634,288
54342597,30.25942,-97.73076,493
54342598,30.2462,-97.73151,655
54344071,30.36419,-97.71188,189
54345079,30.36906,-97.78794,79
54346192,30.23589,-97.73226,261
5.22E+17,30.27624,-97.76118,150
5.24E+17,30.26388,-97.76002,130
5.25E+17,30.3282,-97.73747,108
54346333,30.3728,-97.98288,1600
54354235,30.27205,-97.70383,200
54355703,30.2899,-97.71395,500
54355733,30.26207,-97.76527,353
5.27E+17,30.43586,-97.7467,80
54355858,30.23968,-97.74218,123
5.28E+17,30.386189,-97.699226,115
54356237,30.4023,-97.72115,120
54356433,30.24754,-97.75566,853
5.29E+17,30.1508,-97.71722,524
5.30E+17,30.22246,-97.70501,133
5.30E+17,30.2227,-97.70494,108
5.33E+17,30.22464,-97.70353,101
5.35E+17,30.38491,-97.91106,146
5.36E+17,30.25694,-97.68828,100
54184891,30.23774,-97.5791,219
54193810,30.25507,-97.72564,187
54356782,30.27765947,-97.62776716,29
54357068,30.46051,-97.68105,56
5.36E+17,30.39974,-97.72302,170
54358030,30.27029,-97.68623,236
54369392,30.27073,-97.74782,273
54370888,30.2222,-97.86074,62
5.36E+17,30.12478,-97.77803,120
5.36E+17,30.39972,-97.72236,190
5.36E+17,30.3023,-97.73574,122
5.37E+17,30.25787,-97.72055,799
5.37E+17,30.40113,-97.70813,167
54376270,30.22154,-97.77796,165
5.38E+17,30.20125,-97.77292,143
54377548,30.24164,-97.76112,314
54378152,30.2878,-97.7077,175
5.38E+17,30.31913,-97.75331,800
54195014,30.21461,-97.77882,63
54378321,30.25118,-97.77457,200
54378986,30.42897,-97.92423,2005
54379021,30.40831,-97.91827,643
54196359,30.23554,-97.77778,195
54380713,30.33009,-98.03613,84
54197985,30.42549326,-97.69276657,525
54198327,30.38184,-97.91587,296
54198330,30.29522,-97.83985,303
54198333,30.37022,-97.98598,401
54198342,30.37435,-97.98313,525
54198352,30.3514,-97.99647,319
54198354,30.28601,-97.8048,211
54198469,30.25498,-97.76027,755
54200196,30.25204,-97.7251,136
54200425,30.27167,-97.72082,161
54200749,30.25353,-97.75862,168
54201700,30.43611,-97.73066,201
5.38E+17,30.24119,-97.99417,385
5.39E+17,30.2916,-97.74536,255
5.39E+17,30.28952,-97.74554,255
5.39E+17,30.29092,-97.74496,173
5.39E+17,30.28946,-97.74679,155
5.39E+17,30.30235,-97.73391,101
5.39E+17,30.30263,-97.73402,101
5.39E+17,30.38052,-97.65042,176
5.39E+17,30.38269,-97.65007,151
5.39E+17,30.38214,-97.65199,116
5.39E+17,30.38242,-97.65134,120
5.39E+17,30.38219,-97.65025,109
54380963,30.2708,-97.74858,172
54387701,30.24656,-97.73192,146
5.40E+17,30.37195432,-97.70166584,21
5.40E+17,30.25755,-97.71835,125
5.40E+17,30.20259,-97.69614,55
5.41E+17,30.25802,-97.71315,1350
5.41E+17,30.37962,-97.93164,338
5.41E+17,30.29898,-97.78857,147
5.41E+17,30.28061,-97.75394,135
54201902,30.4552,-97.68527,125
54387980,30.24984,-97.77955,4000
54390483,30.29682,-97.67829,158
54206744,30.15396,-97.78588,252
54392350,30.36909,-97.78579,58
54392352,30.24509,-97.74004,136
54206805,30.25098,-97.93197,119
54395198,30.32604,-97.72915,120
54398887,30.21815157,-97.69863782,290
5.41E+17,30.25071,-97.75652,299
54399247,30.29522,-97.71449,163
54399490,30.23738,-97.72244,128
5.41E+17,30.22199,-97.69584,162
54400226,30.38806,-97.76156,76
54404425,30.26701,-97.71984,152
54405116,30.23935,-97.7227,111
54405576,30.23942,-97.72241,110
54406327,30.39889,-97.66231,198
5.42E+17,30.45131,-97.82009,160
5.42E+17,30.39937,-97.72315,213
54212919,30.1922,-97.73518,71
54409363,30.37794,-97.95607,685
54409377,30.27247,-97.748,273
4.98E+17,30.24171,-97.87608,156
4.98E+17,30.27262,-97.74679,1299
4.98E+17,30.27064,-97.74642,123
4.99E+17,30.45615,-97.71198,138
4.99E+17,30.45626,-97.71184,214
4.99E+17,30.45597,-97.71308,190
4.99E+17,30.45809,-97.71229,163
5.01E+17,30.32534,-97.74289,144
54214637,30.24547,-97.77136,313
5.01E+17,30.24171,-97.72552,127
54214903,30.34871,-97.73026,91
5.48E+17,30.33796,-97.7233,177
54214909,30.26128,-97.73363,606
5.48E+17,30.25437,-97.77226,676
5.42E+17,30.26508,-97.739,1257
5.48E+17,30.2099,-97.80793,75
5.43E+17,30.25682,-97.57651,178
5.43E+17,30.269644,-97.755844,237
54215892,30.32783,-97.75594,132
54219240,30.23143,-97.71547,78
54221580,30.17296,-97.8368,300
5.48E+17,30.2051,-97.78747,52
5.48E+17,30.23766,-97.74567,332
54223572,30.26684,-97.68922,181
54225566,30.32828,-97.7244,95
5.43E+17,30.4061,-97.68293,804
5.48E+17,30.24168,-97.74859,72
5.48E+17,30.23178,-97.73902,91
5.43E+17,30.24330104,-97.75309924,600
5.43E+17,30.26059,-97.67339,253
5.43E+17,30.42327,-97.67865,98
5.43E+17,30.20107,-97.77336,142
5.54E+17,30.26016,-97.71713,180
5.54E+17,30.2558,-97.70582,129
5.48E+17,30.25898,-97.75485,1176
5.54E+17,30.271635,-97.747566,433
5.48E+17,30.22558,-97.80711,450
5.48E+17,30.3626,-97.71191,218
5.44E+17,30.23352,-97.58616,135
5.44E+17,30.269644,-97.755844,182
5.48E+17,30.3925,-97.8909,441
5.44E+17,30.25383,-97.73032,356
5.54E+17,30.24082,-97.7337,238
5.54E+17,30.34787,-97.73016,51
5.49E+17,30.356,-97.973,900
5.54E+17,30.24225,-97.75233,329
5.55E+17,30.2572,-97.72915,579
5.49E+17,30.15973,-97.7815,55
5.44E+17,30.25008,-97.74549,189
5.49E+17,30.25203,-97.7206,303
5.44E+17,30.29376,-97.73428,69
5.49E+17,30.209299,-97.95118,166
5.44E+17,30.30107,-97.73376,113
5.44E+17,30.26463,-97.7184,352
5.49E+17,30.209299,-97.95118,107
5.44E+17,30.28087,-97.75437,422
5.49E+17,30.13829,-97.7981,116
5.44E+17,30.42022,-97.9179,1205
5.44E+17,30.46552,-97.77025,200
5.45E+17,30.25049,-97.77484,100
5.45E+17,30.27496,-97.75605,124
5.45E+17,30.2448,-97.7512,400
5.45E+17,30.27338,-97.75827,122
5.45E+17,30.31457,-97.73192,185
5.46E+17,30.27226,-97.74852,256
5.46E+17,30.30779,-97.68365,339
5.46E+17,30.30497,-97.68764,96
5.46E+17,30.30015,-97.73462,70
5.55E+17,30.354582,-97.752747,160
5.49E+17,30.22499,-97.85464,149
5.55E+17,30.25018,-97.74943,154
5.55E+17,30.33913,-97.76426,244
5.49E+17,30.23195,-97.58497,345
5.49E+17,30.34034,-97.76106,311
5.49E+17,30.27971,-97.70931,154
5.49E+17,30.34474,-97.75384,225
5.55E+17,30.40372,-97.72172,197
5.55E+17,30.40272,-97.72373,169
5.55E+17,30.25879,-97.71539,181
5.55E+17,30.20364,-97.81019,161
5.55E+17,30.23764,-97.74485,120
5.46E+17,30.14691,-97.74133,249
5.46E+17,30.33434,-97.69647,239
5.46E+17,30.3037,-97.86377,964
5.46E+17,30.24386,-97.7799,239
5.46E+17,30.18178,-97.76419,240
5.49E+17,30.41238,-97.7147,113
5.46E+17,30.28034,-97.69713,568
5.49E+17,30.41226,-97.71447,110
5.46E+17,30.3769,-97.73966,99
5.49E+17,30.41252,-97.71543,133
5.50E+17,30.45777,-97.71361,138
5.50E+17,30.2297,-97.70046,407
5.50E+17,30.25475,-97.77496,150
5.46E+17,30.1943158,-97.79024916,154
5.47E+17,30.15034,-97.76982,55
5.47E+17,30.27084,-97.71457,288
5.50E+17,30.44296,-97.68685,47
5.47E+17,30.32304,-97.7131,100
5.47E+17,30.20238,-97.94282,1356
5.50E+17,30.27162361,-97.74739838,273
5.50E+17,30.39542,-97.72528,66
5.47E+17,30.272,-97.67743,128
5.47E+17,30.27369,-97.67759,425
5.47E+17,30.20271,-97.69599,285
5.50E+17,30.19718,-97.8272,232
5.47E+17,30.26523,-97.78687,123
5.47E+17,30.25391,-97.69431,165
5.48E+17,30.23026,-97.7181,105
5.48E+17,30.27096,-97.74823,428
5.48E+17,30.32159,-97.73139,100
5.55E+17,30.20259373,-97.78282119,255
5.55E+17,30.40312,-97.72074,165
5.55E+17,30.404,-97.7205,130
5.55E+17,30.38296,-97.67122,188
5.48E+17,30.32139,-97.73265,86
5.50E+17,30.29105,-97.74981,101
5.50E+17,30.29053,-97.74971,94
5.50E+17,30.2903,-97.74925,109
5.50E+17,30.27264,-97.74814,259
5.50E+17,30.24781,-97.77916,523
5.61E+17,30.45577,-97.82258,28
5.61E+17,30.45487,-97.82253,49
5.61E+17,30.26107,-97.76175,837
5.55E+17,30.22465,-97.78876,888
5.55E+17,30.43675,-97.76961,113
5.56E+17,30.19314911,-97.80092914,96
5.56E+17,30.2441,-97.73271,164
5.56E+17,30.35943,-97.6653,129
5.50E+17,30.39957,-97.72441,88
5.51E+17,30.26313,-97.71739,85
5.56E+17,30.26508,-97.7212,107
5.56E+17,30.20016,-97.73388,200
5.56E+17,30.30778,-97.71658,142
5.56E+17,30.35422,-97.99552,269
5.56E+17,30.24873,-97.73585,685
5.57E+17,30.45986,-97.67946,74
5.57E+17,30.26282,-97.73446,800
5.61E+17,30.16101,-97.7812,309
5.61E+17,30.2827,-97.67836,200
5.61E+17,30.27671,-97.71916,895
5.61E+17,30.38926,-97.96241,342
5.61E+17,30.24724,-97.77115,200
5.61E+17,30.27055,-97.7469,346
5.51E+17,30.238417,-97.779007,399
5.51E+17,30.25405,-97.74474,323
5.51E+17,30.2278,-97.77183,280
5.51E+17,30.39357,-97.66119,30
5.62E+17,30.14152,-97.71753,225
5.62E+17,30.40209,-97.92014,4599
5.62E+17,30.26673,-97.7033,175
5.62E+17,30.2896,-97.72011,525
5.62E+17,30.29716,-97.74667,189
5.57E+17,30.27261,-97.74822,499
5.57E+17,30.31709,-97.69229,56
5.51E+17,30.25048,-97.9301,99
5.51E+17,30.14684,-97.72068,80
5.57E+17,30.33447,-97.82777,1150
5.62E+17,30.32781,-97.69744,95
5.62E+17,30.27542,-97.75771,111
5.51E+17,30.19658,-97.83684,259
5.51E+17,30.2708,-97.68878,69
5.51E+17,30.22550517,-97.74051808,41
5.51E+17,30.2239,-97.69402,600
5.62E+17,30.23964,-97.75002,1999
5.62E+17,30.25445812,-97.7179651,400
5.57E+17,30.31659,-97.75046,1295
5.57E+17,30.42439,-97.68096,121
5.57E+17,30.2759168,-97.72066729,242
5.51E+17,30.28041,-97.62797,80
5.57E+17,30.40024,-97.72318,90
5.62E+17,30.28061,-97.64434,111
5.62E+17,30.25066,-97.77247,227
5.62E+17,30.25515,-97.74677,246
5.62E+17,30.29208,-97.74777,102
5.62E+17,30.2599,-97.69961,68
5.51E+17,30.19267,-97.73186,225
5.51E+17,30.27473,-97.63214,155
5.51E+17,30.270018,-97.740883,225
5.57E+17,30.26551024,-97.74673507,162
5.51E+17,30.24697,-97.75087,110
5.57E+17,30.31669,-97.73119,263
5.51E+17,30.24814,-97.77749,675
5.57E+17,30.3836025,-97.68786429,237
5.52E+17,30.26294,-97.58999,264
5.57E+17,30.42851,-97.77154,169
5.52E+17,30.37157,-97.92745,265
5.57E+17,30.2651,-97.742203,187
5.52E+17,30.25881,-97.73529,279
5.57E+17,30.33402,-97.69457,103
5.52E+17,30.24479,-97.76234,159
5.52E+17,30.29906,-97.70977,179
5.52E+17,30.18171,-97.81772,56
5.62E+17,30.15624,-97.74165,57
5.62E+17,30.29245,-97.72114,63
5.52E+17,30.28811,-97.66199,127
5.57E+17,30.26101,-97.73906,186
5.57E+17,30.33682,-97.7377,1000
5.57E+17,30.23113,-97.73956,110
5.62E+17,30.23715,-97.75702,173
5.52E+17,30.30237,-97.73408,102
5.52E+17,30.23484,-97.89855,194
5.57E+17,30.22247,-97.69247,120
5.52E+17,30.36752,-97.72429,178
5.57E+17,30.29077,-97.74988,89
5.52E+17,30.2711,-97.69709,92
5.57E+17,30.29022,-97.74852,96
5.52E+17,30.27524,-97.75618,92
5.62E+17,30.30759,-97.66589,228
5.52E+17,30.274,-97.75603,114
5.52E+17,30.25225,-97.77411,104
5.52E+17,30.27358,-97.75684,109
5.52E+17,30.26394,-97.74147,657
5.57E+17,30.34639655,-97.7503809,120
5.52E+17,30.41234,-97.71602,99
5.52E+17,30.41251,-97.71418,120
5.52E+17,30.41074,-97.71423,128
5.52E+17,30.41033,-97.71407,108
5.57E+17,30.336517,-97.707008,151
5.52E+17,30.25801229,-97.78782344,155
5.57E+17,30.27217,-97.74652,434
5.57E+17,30.17769,-97.80832,117
5.58E+17,30.30676,-97.72803,115
5.52E+17,30.24982,-97.7454,233
5.58E+17,30.39828,-97.72095,89
5.58E+17,30.21872,-97.70458,163
5.58E+17,30.37818,-97.88978,48
5.58E+17,30.34678,-97.75283,100
5.63E+17,30.43469,-97.72899,214
5.63E+17,30.28257,-97.69021,144
5.63E+17,30.26518,-97.74458,296
5.63E+17,30.29022,-97.75049,201
5.63E+17,30.21628,-97.73759,165
5.52E+17,30.40321,-97.7212,93
5.63E+17,30.3799,-97.93043,262
5.53E+17,30.38657,-97.88602,143
5.63E+17,30.19014,-97.7801,145
5.63E+17,30.27617,-97.69339,287
5.53E+17,30.35713,-97.70843,143
5.63E+17,30.4101,-97.91964,288
5.53E+17,30.23675,-97.77779,272
5.53E+17,30.30048,-97.75681,158
5.58E+17,30.33483,-97.80383,500
5.53E+17,30.24296,-97.75358,56
5.58E+17,30.27961,-97.69055,292
5.58E+17,30.3013,-97.73372,92
5.58E+17,30.33028,-97.70362,107
5.63E+17,30.256454,-97.738831,264
5.63E+17,30.40078,-97.72453,147
5.53E+17,30.41645,-97.71508,99
5.53E+17,30.25337,-97.73092,146
5.64E+17,30.23557,-97.77889,140
5.64E+17,30.19161,-97.94741,745
5.64E+17,30.24023214,-97.72243087,184
5.64E+17,30.25707,-97.68805,200
5.64E+17,30.28466,-97.71166,329
5.53E+17,30.409616,-97.91922,414
5.53E+17,30.26711,-97.71991,113
5.53E+17,30.34822,-97.71824,150
5.64E+17,30.18092,-97.82468,222
5.58E+17,30.23442,-97.72361,106
5.53E+17,30.23096,-97.58601,50
5.53E+17,30.25951,-97.73895,251
5.58E+17,30.23726,-97.7227,60
5.64E+17,30.21016,-97.78391,86
5.53E+17,30.25944,-97.74894,159
5.54E+17,30.31732,-97.73064,263
5.54E+17,30.22569,-97.69606,593
5.54E+17,30.26153,-97.73291,843
5.54E+17,30.26399,-97.68808,1972
5.64E+17,30.27335,-97.67907,426
5.58E+17,30.40369,-97.72614,151
5.58E+17,30.26525,-97.71595,527
5.54E+17,30.16287,-97.7841,121
5.54E+17,30.18625,-97.74808,197
5.54E+17,30.29083,-97.74724,145
5.54E+17,30.36828,-97.9994,679
5.58E+17,30.28005,-97.71093,139
5.64E+17,30.35092,-97.77375,875
5.54E+17,30.32107,-97.73095,88
5.54E+17,30.25969,-97.76608,787
5.54E+17,30.44364,-97.75301,556
5.54E+17,30.27677,-97.71863,291
5.64E+17,30.2996,-97.76347,479
5.54E+17,30.50619,-97.73828,251
5.54E+17,30.2439,-97.73333,303
5.54E+17,30.26924,-97.71011,114
5.64E+17,30.17793,-97.94638,181
5.64E+17,30.32473,-97.71429,129
5.64E+17,30.32312,-97.7145,151
5.64E+17,30.32434,-97.71284,138
5.64E+17,30.4574367,-97.75377626,344
5.58E+17,30.16834,-97.72534,294
5.59E+17,30.22915,-97.73595,135
5.59E+17,30.40243,-97.72148,104
5.59E+17,30.1829077,-97.76897634,184
5.54E+17,30.25832,-97.69728,329
5.59E+17,30.46543,-97.69184,179
5.67E+17,30.26324,-97.72673,145
5.59E+17,30.25001,-97.86817,159
5.59E+17,30.24985,-97.79376,775
5.67E+17,30.27046,-97.74643,750
5.64E+17,30.2358,-97.76591,359
5.64E+17,30.270281,-97.741692,1029
5.64E+17,30.256439,-97.738678,267
5.67E+17,30.43124,-97.71359,140
5.64E+17,30.31203,-97.73078,147
5.59E+17,30.22236,-97.69188,132
5.67E+17,30.33235,-97.71781,100
5.67E+17,30.23725,-97.77659,259
5.59E+17,30.14886,-97.7153,125
5.59E+17,30.22305,-97.72376,82
5.59E+17,30.23165,-97.72049,180
5.64E+17,30.25985,-97.58445,244
5.64E+17,30.27337,-97.68727,1050
5.64E+17,30.31931924,-97.7310315,132
5.64E+17,30.200548,-97.813828,224
5.64E+17,30.22653,-97.76447,207
5.64E+17,30.21233,-97.84581,170
5.64E+17,30.24062,-97.69277,371
5.67E+17,30.26549,-97.7042,995
5.64E+17,30.37398,-97.73489,230
5.65E+17,30.40055,-97.72139,89
5.65E+17,30.2391,-97.77822,821
5.59E+17,30.25667,-97.76532,564
5.59E+17,30.33208,-97.72417,107
5.59E+17,30.22244,-97.85928,180
5.59E+17,30.29206,-97.71819,94
5.67E+17,30.35652012,-97.65883654,55
5.67E+17,30.23132,-97.69569,114
5.67E+17,30.36403,-97.64446,59
5.59E+17,30.24177,-97.85254,131
5.67E+17,30.27216,-97.74834,280
5.59E+17,30.25979,-97.73168,210
5.59E+17,30.42927,-97.77784,129
5.65E+17,30.15003,-97.71804,104
5.67E+17,30.28565,-97.63542,130
5.67E+17,30.34875,-97.87525,10000
5.59E+17,30.27224,-97.74755,203
5.67E+17,30.33411,-97.7954,10000
5.67E+17,30.26635035,-97.81579763,10000
5.67E+17,30.34175135,-97.81164001,10000
5.67E+17,30.34663,-97.86838,10000
5.67E+17,30.28202,-97.75676,157
5.67E+17,30.3935,-97.65923,210
5.60E+17,30.46894,-97.76952,99
5.60E+17,30.28137,-97.70049,602
5.60E+17,30.22595636,-97.70613241,138
5.60E+17,30.22500582,-97.70458891,130
5.60E+17,30.19655,-97.77728,122
5.65E+17,30.25959,-97.76418,1107
5.65E+17,30.38136,-97.95707,488
5.67E+17,30.42273,-97.68439,117
5.65E+17,30.25843,-97.72456,550
5.65E+17,30.25984,-97.72674,350
5.65E+17,30.25839,-97.72486,650
5.67E+17,30.14019,-97.77784,495
5.65E+17,30.25849,-97.7241,950
5.65E+17,30.30526,-97.79344,2250
5.60E+17,30.234814,-97.769539,1044
5.67E+17,30.25748,-97.7386,212
5.60E+17,30.23817646,-97.73220144,539
5.60E+17,30.30608,-97.8011,1204
5.65E+17,30.31199,-97.69333,250
5.65E+17,30.23842,-97.72089,100
5.67E+17,30.32429,-97.71422,179
5.67E+17,30.27123,-97.74655,553
5.67E+17,30.32401,-97.7145,148
5.67E+17,30.29192054,-97.70111759,203
5.65E+17,30.4321,-97.72996,270
5.65E+17,30.39689,-97.71838,97
5.60E+17,30.24082,-97.75424,300
5.60E+17,30.23993,-97.74608,345
5.67E+17,30.32292,-97.7142,145
5.67E+17,30.19933,-97.69202,308
5.67E+17,30.29011,-97.74077,99
5.67E+17,30.32302,-97.67568,318
5.67E+17,30.31807,-97.75428,98
5.60E+17,30.22765,-97.7089,159
5.60E+17,30.22926,-97.70918,153
5.60E+17,30.25526957,-97.73822939,555
5.65E+17,30.21979,-97.73733,363
5.65E+17,30.31825,-97.73104,17
5.65E+17,30.25698,-97.73806,267
5.65E+17,30.25546,-97.73817,279
5.65E+17,30.2573,-97.73792,225
5.65E+17,30.25762,-97.73986,224
5.65E+17,30.25533,-97.73763,279
5.65E+17,30.25757,-97.7382,233
5.65E+17,30.25529,-97.73822,308
5.65E+17,30.2559,-97.73987,249
5.65E+17,30.25738,-97.73796,229
5.65E+17,30.25534,-97.73955,259
5.65E+17,30.25596,-97.73979,261
5.65E+17,30.25698,-97.73973,269
5.65E+17,30.25753,-97.7395,231
5.65E+17,30.32487,-97.71429,155
5.65E+17,30.2243,-97.70825,229
5.65E+17,30.22358,-97.70652,289
5.65E+17,30.22703,-97.7095,200
5.65E+17,30.27151,-97.75571,265
5.65E+17,30.25187,-97.8688,160
5.68E+17,30.26536,-97.69942,167
5.68E+17,30.15919,-97.81219,116
5.68E+17,30.27559,-97.68638,251
5.60E+17,30.24445,-97.7534,148
5.68E+17,30.22309,-97.72515,120
5.61E+17,30.28269,-97.71136,284
5.61E+17,30.23932,-97.72422,116
5.61E+17,30.3003,-97.75795,96
5.61E+17,30.29161,-97.74714,130
5.61E+17,30.28254,-97.71281,209
5.61E+17,30.45642,-97.82056,45
5.70E+17,30.38724,-97.6948,389
5.70E+17,30.14360299,-97.79404779,132
5.70E+17,30.43683,-97.76996,116
5.70E+17,30.25547,-97.73928,218
5.70E+17,30.2573,-97.7377,284
5.70E+17,30.25526,-97.73796,234
5.70E+17,30.2574,-97.73807,310
5.70E+17,30.25618,-97.73989,449
5.70E+17,30.38453,-97.95645,967
5.70E+17,30.25558,-97.73851,254
5.70E+17,30.25532,-97.7383,276
5.70E+17,30.25544,-97.7392,273
5.70E+17,30.25743,-97.73798,249
5.70E+17,30.27091,-97.75014,182
5.65E+17,30.41097,-97.69171,250
5.65E+17,30.2585,-97.7168,166
5.68E+17,30.321217,-97.779007,278
5.70E+17,30.26955,-97.74996,292
5.70E+17,30.24325,-97.75516,293
5.68E+17,30.24522,-97.730186,146
5.68E+17,30.33681,-97.70519,220
5.70E+17,30.30195,-97.86412,182
5.68E+17,30.31611,-97.68946,190
5.68E+17,30.34334,-97.69311,56
5.68E+17,30.39846,-97.6951,543
5.68E+17,30.34161,-97.69398,57
5.68E+17,30.24741,-97.75893,179
5.68E+17,30.27703,-97.7717,332
5.66E+17,30.24278237,-97.78405923,343
5.66E+17,30.20895,-98.00262,475
5.66E+17,30.1977921,-97.77848187,122
5.68E+17,30.25558,-97.73819,284
5.68E+17,30.25571,-97.73791,241
5.68E+17,30.25533,-97.73852,393
5.67E+17,30.25731,-97.73818,354
5.68E+17,30.25736,-97.73781,396
5.68E+17,30.25748,-97.73975,259
5.68E+17,30.25727,-97.73926,308
5.68E+17,30.25676,-97.73782,320
5.68E+17,30.25604,-97.73776,252
5.70E+17,30.2876807,-97.65367836,240
5.68E+17,30.23946,-97.78381,187
5.70E+17,30.22257,-97.69074,130
5.70E+17,30.18146,-97.8466,146
5.70E+17,30.28029,-97.77162,292
5.70E+17,30.46039,-97.75655,65
5.70E+17,30.32736,-97.87353,299
5.70E+17,30.31614,-97.75323,138
5.70E+17,30.31808,-97.75231,172
5.70E+17,30.31789,-97.75181,144
5.70E+17,30.31579,-97.75165,141
5.70E+17,30.25532,-97.73833,218
5.70E+17,30.2541,-97.73173,153
5.67E+17,30.41142,-97.68906,114
5.68E+17,30.15984,-97.7776,50
5.73E+17,30.18059,-97.79934,298
5.73E+17,30.19996,-97.81769,286
5.71E+17,30.254854,-97.753464,350
5.71E+17,30.26301,-97.58489,59
5.71E+17,30.2561,-97.73778,245
5.71E+17,30.25735,-97.73995,260
5.71E+17,30.21905,-97.63656,274
5.71E+17,30.21898,-97.73829,256
5.68E+17,30.25397,-97.76365,300
5.71E+17,30.37323172,-97.7336381,160
5.71E+17,30.37354,-97.73508,218
5.73E+17,30.24646,-97.763,194
5.73E+17,30.43417,-97.69423,110
5.73E+17,30.1899,-97.77995,154
5.73E+17,30.43272,-97.69418,97
5.68E+17,30.24281,-97.75674,150
5.71E+17,30.27745,-97.71299,129
5.68E+17,30.25761,-97.73948,216
5.68E+17,30.4578,-97.68667,113
5.71E+17,30.28496,-97.63341,130
5.71E+17,30.43963,-97.7335,163
5.72E+17,30.28029,-97.75563,121
5.72E+17,30.30603,-97.75691,185
5.73E+17,30.18658,-97.7453,250
5.73E+17,30.43574,-97.69828,112
5.73E+17,30.43512,-97.69849,86
5.74E+17,30.22669,-97.70647,139
5.74E+17,30.2994,-97.733498,89
5.74E+17,30.22957,-97.89913,205
5.74E+17,30.2101,-97.7695,79
5.74E+17,30.44335,-97.76065,209
5.68E+17,30.19879,-97.78204,324
